os,cpu,gpu,ram,kernel,driver,cpuscheduler
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,AMD Radeon RX 6900 XT (RADV NAVI21),32764436,7.0.9-arch2-1,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
214.574,4.66039,34.122,0,98,74,76,2472,1000,5.57221,271,8.37375,0.000102997,0,4466,21970615208
177.428,5.63608,34.3001,0,99,74,76,2480,1000,5.57221,271,8.37311,0.000102997,0,4449,22074700663
184.673,5.41498,34.3001,0,99,74,76,2480,1000,5.57221,271,8.37311,0.000102997,0,4449,22178788353
211.673,4.72427,34.3001,0,99,74,76,2480,1000,5.57221,271,8.37311,0.000102997,0,4449,22282878197
157.394,6.35347,34.3001,0,99,74,76,2480,1000,5.57221,271,8.37311,0.000102997,0,4449,22386931031
203.338,4.91792,34.3001,0,99,74,76,2480,1000,5.57221,271,8.37311,0.000102997,0,4449,22490997421
214.366,4.66492,35.9006,0,98,74,76,2476,1000,5.57221,271,8.375,0.000102997,0,4455,22595088407
177.484,5.63432,35.9006,0,98,74,76,2476,1000,5.57221,271,8.375,0.000102997,0,4455,22699187318
244.138,4.09604,35.9006,0,98,74,76,2476,1000,5.57221,271,8.375,0.000102997,0,4455,22803275218
182.793,5.47066,35.9006,0,98,74,76,2476,1000,5.57221,271,8.375,0.000102997,0,4455,22907359712
168.527,5.93378,35.9006,0,98,74,76,2476,1000,5.57221,271,8.375,0.000102997,0,4455,23011442793
189.894,5.26608,35.3459,0,98,74,76,2479,1000,5.57221,271,8.3762,0.000102997,0,4441,23115523880
217.742,4.5926,35.3459,0,98,74,76,2479,1000,5.57221,271,8.3762,0.000102997,0,4441,23219602783
182.493,5.47966,35.3459,0,98,74,76,2479,1000,5.57221,271,8.3762,0.000102997,0,4441,23323687558
187.027,5.34683,35.3459,0,98,74,76,2479,1000,5.57221,271,8.3762,0.000102997,0,4441,23427766421
225.027,4.4439,35.3459,0,98,74,76,2479,1000,5.57221,271,8.3762,0.000102997,0,4441,23531845675
173.783,5.75429,35.9395,0,98,74,76,2481,1000,5.57221,271,8.37815,0.000102997,0,4453,23636403366
211.469,4.72883,35.9395,0,98,74,76,2481,1000,5.57221,271,8.37815,0.000102997,0,4453,23740494742
208.249,4.80195,35.9395,0,98,74,76,2481,1000,5.57221,271,8.37815,0.000102997,0,4453,23844578966
218.987,4.56647,35.9395,0,98,74,76,2481,1000,5.57221,271,8.37815,0.000102997,0,4453,23949703910
180.057,5.55381,42.5345,0,98,75,76,2468,1000,5.57221,271,8.48644,0.000102997,0,4393,24053787692
194.888,5.13116,42.5345,0,98,75,76,2468,1000,5.57221,271,8.48644,0.000102997,0,4393,24157867297
221.383,4.51706,42.5345,0,98,75,76,2468,1000,5.57221,271,8.48644,0.000102997,0,4393,24261920021
205.098,4.87571,42.5345,0,98,75,76,2468,1000,5.57221,271,8.48644,0.000102997,0,4393,24366003744
215.86,4.63263,42.5345,0,98,75,76,2468,1000,5.57221,271,8.48644,0.000102997,0,4393,24470085001
203.001,4.92608,47.7932,0,98,77,76,2468,1000,5.57221,271,8.52147,0.000102997,0,4407,24574169385
177.55,5.63223,47.7932,0,98,77,76,2468,1000,5.57221,271,8.52147,0.000102997,0,4407,24678254379
254.646,3.92702,47.7932,0,98,77,76,2468,1000,5.57221,271,8.52147,0.000102997,0,4407,24782340256
