os,cpu,gpu,ram,kernel,driver,cpuscheduler
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,AMD Radeon RX 6900 XT (RADV NAVI21),32764436,7.0.9-arch2-1,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
204.58,4.88806,35.8561,0,99,77,76,2493,1000,4.95469,271,6.03374,0.000106812,0,4445,20847837948
254.792,3.92477,35.8561,0,99,77,76,2493,1000,4.95469,271,6.03374,0.000106812,0,4445,20951920869
188.281,5.3112,37.764,0,99,77,76,2477,1000,4.95471,271,6.02743,0.000106812,0,4441,21055994883
164.399,6.08276,37.764,0,99,77,76,2477,1000,4.95471,271,6.02743,0.000106812,0,4441,21160079668
178.308,5.60827,37.764,0,99,77,76,2477,1000,4.95471,271,6.02743,0.000106812,0,4441,21264159703
225.75,4.42969,37.764,0,99,77,76,2477,1000,4.95471,271,6.02743,0.000106812,0,4441,21368241201
154.469,6.47379,37.764,0,99,77,76,2477,1000,4.95471,271,6.02743,0.000106812,0,4441,21472329432
168.748,5.92598,37.1108,0,98,77,76,2477,1000,4.95519,271,6.01624,0.000106812,0,4441,21576534141
191.506,5.22177,37.1108,0,98,77,76,2477,1000,4.95519,271,6.01624,0.000106812,0,4441,21680589701
212.774,4.69983,37.1108,0,98,77,76,2477,1000,4.95519,271,6.01624,0.000106812,0,4441,21784668574
163.885,6.10185,37.1108,0,98,77,76,2477,1000,4.95519,271,6.01624,0.000106812,0,4441,21888747217
195.157,5.12409,37.1108,0,98,77,76,2477,1000,4.95519,271,6.01624,0.000106812,0,4441,21992826611
176.553,5.66402,34.9624,0,98,77,76,2479,1000,4.95473,271,6.02701,0.000106812,0,4430,22096910203
153.276,6.52418,34.9624,0,98,77,76,2479,1000,4.95473,271,6.02701,0.000106812,0,4430,22201001630
195.35,5.11903,34.9624,0,98,77,76,2479,1000,4.95473,271,6.02701,0.000106812,0,4430,22305083108
186.676,5.35688,34.9624,0,98,77,76,2479,1000,4.95473,271,6.02701,0.000106812,0,4430,22409709127
174.255,5.73871,34.9624,0,98,77,76,2479,1000,4.95473,271,6.02701,0.000106812,0,4430,22513788571
187.402,5.33611,33.4171,0,98,77,76,2479,1000,4.95473,271,6.02701,0.000106812,0,4441,22617865451
197.187,5.07134,33.4171,0,98,77,76,2479,1000,4.95473,271,6.02701,0.000106812,0,4441,22722006190
201.542,4.96174,33.4171,0,98,77,76,2479,1000,4.95473,271,6.02701,0.000106812,0,4441,22826087087
186.606,5.35889,33.4171,0,98,77,76,2479,1000,4.95473,271,6.02701,0.000106812,0,4441,22930173334
159.814,6.25729,33.4171,0,98,77,76,2479,1000,4.95473,271,6.02701,0.000106812,0,4441,23034222441
190.803,5.24101,33.8791,0,99,77,76,2478,1000,4.95473,271,6.02848,0.000106812,0,4434,23138301605
160.936,6.21365,33.8791,0,99,77,76,2478,1000,4.95473,271,6.02848,0.000106812,0,4434,23242382282
173.424,5.76622,33.8791,0,99,77,76,2478,1000,4.95473,271,6.02848,0.000106812,0,4434,23346744356
184.124,5.43113,33.8791,0,99,77,76,2478,1000,4.95473,271,6.02848,0.000106812,0,4434,23450823469
182.449,5.481,33.8791,0,99,77,76,2478,1000,4.95473,271,6.02848,0.000106812,0,4434,23554904326
187.93,5.32113,34.128,0,98,77,76,2474,1000,4.95473,271,6.02129,0.000106812,0,4449,23658981677
207.119,4.82813,34.128,0,98,77,76,2474,1000,4.95473,271,6.02129,0.000106812,0,4449,23764441068
182.904,5.46735,34.128,0,98,77,76,2474,1000,4.95473,271,6.02129,0.000106812,0,4449,23868537003
158.154,6.32294,34.128,0,98,77,76,2474,1000,4.95473,271,6.02129,0.000106812,0,4449,23972635964
195.482,5.11555,33.4994,0,98,77,76,2477,1000,4.95473,271,6.01329,0.000106812,0,4445,24076715138
169.072,5.91464,33.4994,0,98,77,76,2477,1000,4.95473,271,6.01329,0.000106812,0,4445,24180807256
179.671,5.56573,33.4994,0,98,77,76,2477,1000,4.95473,271,6.01329,0.000106812,0,4445,24284888474
228.786,4.37089,33.4994,0,98,77,76,2477,1000,4.95473,271,6.01329,0.000106812,0,4445,24389569857
193.394,5.17078,33.4994,0,98,77,76,2477,1000,4.95473,271,6.01329,0.000106812,0,4445,24493627280
207.457,4.82027,33.4586,0,98,77,76,2477,1000,4.95473,271,6.01494,0.000106812,0,4441,24597711683
187.712,5.32732,33.4586,0,98,77,76,2477,1000,4.95473,271,6.01494,0.000106812,0,4441,24701790867
198.185,5.04578,33.4586,0,98,77,76,2477,1000,4.95473,271,6.01494,0.000106812,0,4441,24805875481
193.051,5.17998,33.4586,0,98,77,76,2477,1000,4.95473,271,6.01494,0.000106812,0,4441,24909961548
202.082,4.94848,33.4586,0,98,77,76,2477,1000,4.95473,271,6.01494,0.000106812,0,4441,25014045551
